HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.WORDS,Answer.categories,Approve,Reject
36AZSFEYZ3Z2HZNSC8Q3XOHQ520VBE,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:02 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:02 PDT 2018,,,3BWI6RSP7G91ZWWAU3UEH23TP3J7EZ,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:53:41 PDT 2018,Sat Apr 07 09:53:49 PDT 2018,Tue Apr 10 09:53:49 PDT 2018,,,,8,0% (0/0),0% (0/0),0% (0/0),Town,9,,
3ZG552ORAL38TMNWTFXSWVEMBWNV2C,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:59 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:59 PDT 2018,,,3CTOC39K37Q9ACI28455EIGLUBDJ7U,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:49:18 PDT 2018,Sat Apr 07 09:49:40 PDT 2018,Tue Apr 10 09:49:40 PDT 2018,,,,22,0% (0/0),0% (0/0),0% (0/0),Great White Shark,9,,
3YD0MU1NC10VNZH4OWNRWZHH1287A3,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:38 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:38 PDT 2018,,,3DHE4R9OCWBSX9VVUM37LE7XR3AG27,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:48:05 PDT 2018,Sat Apr 07 09:48:25 PDT 2018,Tue Apr 10 09:48:25 PDT 2018,,,,20,0% (0/0),0% (0/0),0% (0/0),Belt,6,,
33KMQD9OFIDD4XJ6HTB7M8FR0U277C,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:38 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:38 PDT 2018,,,3DY4FPOOA1OSJQ2BY7HUMNIFQAGRVO,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:55:46 PDT 2018,Sat Apr 07 09:55:56 PDT 2018,Tue Apr 10 09:55:56 PDT 2018,,,,10,0% (0/0),0% (0/0),0% (0/0),Computer,2,,
38B7Q9C28F4YEGTUDG4ZUQ6109769P,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:06 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:06 PDT 2018,,,3E7TUJ2EGCM0L963D5HEPGCEKH5D9N,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:51:48 PDT 2018,Sat Apr 07 09:52:06 PDT 2018,Tue Apr 10 09:52:06 PDT 2018,,,,18,0% (0/0),0% (0/0),0% (0/0),Blackbird,6,,
34KYK9TV2Q7MP76OIDLYM1XJ6Y6SB6,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:57 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:57 PDT 2018,,,3FIJLY1B6U4IBG06L081Z6FE1Y2PF4,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:48:25 PDT 2018,Sat Apr 07 09:48:36 PDT 2018,Tue Apr 10 09:48:36 PDT 2018,,,,11,0% (0/0),0% (0/0),0% (0/0),Potato,3,,
34KYK9TV2Q7MP76OIDLYM1XJ6Y7BSQ,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:14 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:14 PDT 2018,,,3FQ5JJ512LOTOHG76WM6BU2O9FKNKA,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:54:43 PDT 2018,Sat Apr 07 09:55:09 PDT 2018,Tue Apr 10 09:55:09 PDT 2018,,,,26,0% (0/0),0% (0/0),0% (0/0),Glasses,5,,
3G57RS03HG4RVS8HNOFFSXKNY8L52F,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:44 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:44 PDT 2018,,,3HPZF4IVNMT5HI8XLLEJ4RNN8QECYB,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:51:37 PDT 2018,Sat Apr 07 09:51:47 PDT 2018,Tue Apr 10 09:51:47 PDT 2018,,,,10,0% (0/0),0% (0/0),0% (0/0),Scale Insect,5,,
3DW3BNF1GGHJF1PL9W6T6MRPXWFV8F,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:01 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:01 PDT 2018,,,3KB8R4ZV1E7MLMVRDFWIM7A1L9PGBB,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:54:29 PDT 2018,Sat Apr 07 09:54:43 PDT 2018,Tue Apr 10 09:54:43 PDT 2018,,,,14,0% (0/0),0% (0/0),0% (0/0),Flea,10,,
307FVKVSYQEGLA1NFVD0JWVH9SD47Q,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:12 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:12 PDT 2018,,,3KRVW3HTZNLLUI8FZ4G8P14YLJNMSQ,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:54:08 PDT 2018,Sat Apr 07 09:54:28 PDT 2018,Tue Apr 10 09:54:28 PDT 2018,,,,20,0% (0/0),0% (0/0),0% (0/0),Prairie Dog,6,,
32CAVSKPCDO1RMG05LN9VQ2Y5J01UC,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:39 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:39 PDT 2018,,,3LO69W1SU3DYYVH34SLC0A66X31GLW,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:48:36 PDT 2018,Sat Apr 07 09:48:57 PDT 2018,Tue Apr 10 09:48:57 PDT 2018,,,,21,0% (0/0),0% (0/0),0% (0/0),Comforter,6,,
3CMIQF80GMP46FAGUIFLGLWQA9AQ6U,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:06 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:06 PDT 2018,,,3M68NM076H7740NAXZ9MAV2G9HPR6X,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:55:18 PDT 2018,Sat Apr 07 09:55:28 PDT 2018,Tue Apr 10 09:55:28 PDT 2018,,,,10,0% (0/0),0% (0/0),0% (0/0),Frog,5,,
3INZSNUD8ZPXZP89N3CD0WGTHVU9DK,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:11 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:11 PDT 2018,,,3N1FSUEFL50ZO30RWALN881YYPS4DJ,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:53:26 PDT 2018,Sat Apr 07 09:53:40 PDT 2018,Tue Apr 10 09:53:40 PDT 2018,,,,14,0% (0/0),0% (0/0),0% (0/0),Sole,9,,
3FK4G712NWZL6TNQTZ7TCQ7JAMSSS7,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:03 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:03 PDT 2018,,,3N1FSUEFL50ZO30RWALN881YYPT4DK,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:55:28 PDT 2018,Sat Apr 07 09:55:39 PDT 2018,Tue Apr 10 09:55:39 PDT 2018,,,,11,0% (0/0),0% (0/0),0% (0/0),Piano,6,,
3YO4AH2FPCJ9S4O1STZ47KMZX6OQ0T,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:03 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:03 PDT 2018,,,3NL0RFNU0FN72961OR7ACLWOIYPK4C,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:53:49 PDT 2018,Sat Apr 07 09:54:07 PDT 2018,Tue Apr 10 09:54:07 PDT 2018,,,,18,0% (0/0),0% (0/0),0% (0/0),Curve,6,,
3LVTFB9DE4H638ZM6VO7SC9F4NDQGW,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:08 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:08 PDT 2018,,,3NLZY2D53PPPBKBH7OQOUOA83QBQL2,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:52:06 PDT 2018,Sat Apr 07 09:52:14 PDT 2018,Tue Apr 10 09:52:14 PDT 2018,,,,8,0% (0/0),0% (0/0),0% (0/0),Door,9,,
3Q2T3FD0OM7EOHP6JNA6S901QHBM3X,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:00 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:00 PDT 2018,,,3PPTZCWALQK9G9SLMPHX23L6IZIZQT,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:50:37 PDT 2018,Sat Apr 07 09:50:51 PDT 2018,Tue Apr 10 09:50:51 PDT 2018,,,,14,0% (0/0),0% (0/0),0% (0/0),Clock,4,,
3QQUBC64ZDDWMXHKFDWUC4E522MXN8,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:58 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:58 PDT 2018,,,3Q5C1WP23M1NSROFUMK2CY639OJ51Y,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:50:52 PDT 2018,Sat Apr 07 09:51:03 PDT 2018,Tue Apr 10 09:51:03 PDT 2018,,,,11,0% (0/0),0% (0/0),0% (0/0),Boat,9,,
386T3MLZLMU3M0O56ZI4LT1Z302800,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:50 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:50 PDT 2018,,,3QJOXOW4XJRKKZ3XY9W30K0JKSDEMG,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:51:04 PDT 2018,Sat Apr 07 09:51:36 PDT 2018,Tue Apr 10 09:51:36 PDT 2018,,,,32,0% (0/0),0% (0/0),0% (0/0),Grebe,9,,
31MCUE39BJLEW7TK8KCBF4G4UVZG3J,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:52 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:52 PDT 2018,,,3SITXWYCNV9X78QH2PWMATAWOZJXBI,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:50:30 PDT 2018,Sat Apr 07 09:50:36 PDT 2018,Tue Apr 10 09:50:36 PDT 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),Ermine,7,,
3EQVJH0T4ZKXVKMP750KIHW33UPTHC,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:10 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:10 PDT 2018,,,3TE22NPXPBCMO7HY3ZKU547SLCZ446,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:53:17 PDT 2018,Sat Apr 07 09:53:26 PDT 2018,Tue Apr 10 09:53:26 PDT 2018,,,,9,0% (0/0),0% (0/0),0% (0/0),Grapefruit,9,,
3T8DUCXY0M54GE469TCS50YFKHHT9M,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:08 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:08 PDT 2018,,,3TOK3KHVJTINBN9ZOHXAMEX7T5PO7K,A1MMYU018LRNIC,Submitted,Sat Apr 07 09:55:10 PDT 2018,Sat Apr 07 09:55:17 PDT 2018,Tue Apr 10 09:55:17 PDT 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),Office Building,9,,
3AJA9FLWSBXN8AF8I3DG1PIHCYWIFM,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:43 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:43 PDT 2018,,,320DUZ38G7MS35T3179ZKVTETEVGJT,A1OCEC1TBE3CWA,Submitted,Sat Apr 07 09:45:00 PDT 2018,Sat Apr 07 09:45:37 PDT 2018,Tue Apr 10 09:45:37 PDT 2018,,,,37,0% (0/0),0% (0/0),0% (0/0),Red Fox,6,,
31ANT7FQN71VAIBZ69IMF1QPNR35HX,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:48 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:48 PDT 2018,,,384PI804XS1OR418AZTAR4XLIGK0SR,A1OCEC1TBE3CWA,Submitted,Sat Apr 07 09:45:37 PDT 2018,Sat Apr 07 09:51:00 PDT 2018,Tue Apr 10 09:51:00 PDT 2018,,,,323,0% (0/0),0% (0/0),0% (0/0),Toe,6,,
3L7SUC0TTTTI7PQ900SNQB2UN5S0MH,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:01 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:01 PDT 2018,,,3K3R2QNK8B3M2BHPZ073ZGG26H09UT,A1OCEC1TBE3CWA,Submitted,Sat Apr 07 09:51:01 PDT 2018,Sat Apr 07 09:51:12 PDT 2018,Tue Apr 10 09:51:12 PDT 2018,,,,11,0% (0/0),0% (0/0),0% (0/0),Warbler,8,,
3VDVA3ILICEIM4F5LGYSRB17WBM1GD,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:11 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:11 PDT 2018,,,308XBLVESI4DAC45TQQULBO8NI2BR4,A1P4BH68GLDE4A,Submitted,Sat Apr 07 09:59:53 PDT 2018,Sat Apr 07 10:00:00 PDT 2018,Tue Apr 10 10:00:00 PDT 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),Sea Snail,3,,
3NQUW096N57GX1W10KA1J9OYQ4VL9B,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:50 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:50 PDT 2018,,,33FBRBDW6OZQ2CHF8HGP5EZLFBDC8Z,A1P4BH68GLDE4A,Submitted,Sat Apr 07 09:56:04 PDT 2018,Sat Apr 07 09:56:10 PDT 2018,Tue Apr 10 09:56:10 PDT 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),Melon,5,,
3RKHNXPHGVV3XN2MDVTR05YXEP0UK8,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:23 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:23 PDT 2018,,,33FBRBDW6OZQ2CHF8HGP5EZLFBE8CW,A1P4BH68GLDE4A,Submitted,Sat Apr 07 09:58:59 PDT 2018,Sat Apr 07 09:59:05 PDT 2018,Tue Apr 10 09:59:05 PDT 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),Rainbow Trout,5,,
3VQTAXTYN2K24KYS7IGY12F7RVSBU6,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:14 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:14 PDT 2018,,,37QW5D2ZRGM69T6B536PKJ331E08SQ,A1P4BH68GLDE4A,Submitted,Sat Apr 07 09:59:15 PDT 2018,Sat Apr 07 09:59:19 PDT 2018,Tue Apr 10 09:59:19 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),Chalk,3,,
33QQ60S6ARH1KXVI92J9HLJO0RUU02,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:15 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:15 PDT 2018,,,37UEWGM5HT8CXEMDRTX5FZBZ16B1RB,A1P4BH68GLDE4A,Submitted,Sat Apr 07 10:00:00 PDT 2018,Sat Apr 07 10:00:05 PDT 2018,Tue Apr 10 10:00:05 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),Lark,6,,
3CVBMEMMXAFAXMPIU2XJDL4LEXZ7HF,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:23 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:23 PDT 2018,,,3B1NLC6UGZWOPGW1WKEJHRFQ2D4PG5,A1P4BH68GLDE4A,Submitted,Sat Apr 07 09:56:11 PDT 2018,Sat Apr 07 09:56:17 PDT 2018,Tue Apr 10 09:56:17 PDT 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),Forest,10,,
37SDSEDIN813TP9N2IM4ZYK98S918X,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:07 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:07 PDT 2018,,,3C5W7UE9CFQTQZUETEMVO9LQ0YQMXZ,A1P4BH68GLDE4A,Submitted,Sat Apr 07 09:56:24 PDT 2018,Sat Apr 07 09:56:30 PDT 2018,Tue Apr 10 09:56:30 PDT 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),Slug,3,,
3FO95NVK5BZ95ENDEA7OMG2NOK9SRJ,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:03 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:03 PDT 2018,,,3DQQ64TANGLKM2M1BPI13U1EW1VPW5,A1P4BH68GLDE4A,Submitted,Sat Apr 07 09:56:31 PDT 2018,Sat Apr 07 09:58:54 PDT 2018,Tue Apr 10 09:58:54 PDT 2018,,,,143,0% (0/0),0% (0/0),0% (0/0),Umbrella Bird,4,,
3PA41K45VM32A3N6DF5OMU6C0O97PK,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:25 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:25 PDT 2018,,,3IGI0VL647KCE81M4OEZIBJXTKWONX,A1P4BH68GLDE4A,Submitted,Sat Apr 07 09:59:11 PDT 2018,Sat Apr 07 09:59:15 PDT 2018,Tue Apr 10 09:59:15 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),Bat,4,,
3UAU495MIHRMNEN1BNLK7MF6YUAUOS,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:25 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:25 PDT 2018,,,3IOEN3P9S7JJBVOTZ5U744K35KY16G,A1P4BH68GLDE4A,Submitted,Sat Apr 07 10:00:27 PDT 2018,Sat Apr 07 10:00:31 PDT 2018,Tue Apr 10 10:00:31 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),Kangaroo,7,,
374UMBUHN4O6ECB9LDMJ7QZNQ2KTC3,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:09 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:09 PDT 2018,,,3OXV7EAXLEQFLY28M98QSXZ033A366,A1P4BH68GLDE4A,Submitted,Sat Apr 07 09:56:17 PDT 2018,Sat Apr 07 09:56:24 PDT 2018,Tue Apr 10 09:56:24 PDT 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),Dugout,8,,
3NCN4N1H1FGP9UEJAH4CN7NDJZYNBP,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:45 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:45 PDT 2018,,,3QUO65DNQUOP9YLV1PQLW6BR1GNOUN,A1P4BH68GLDE4A,Submitted,Sat Apr 07 09:55:36 PDT 2018,Sat Apr 07 09:55:40 PDT 2018,Tue Apr 10 09:55:40 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),Wildebeest,8,,
3EGKVCRQFVRJLTIXHJDN4NLKNJ2YBQ,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:07 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:07 PDT 2018,,,3R9WASFE2ZGCPK2C8963Q4HSBXBZF1,A1P4BH68GLDE4A,Submitted,Sat Apr 07 09:55:40 PDT 2018,Sat Apr 07 09:56:04 PDT 2018,Tue Apr 10 09:56:04 PDT 2018,,,,24,0% (0/0),0% (0/0),0% (0/0),English Pointer,6,,
34F34TZU7VYZ2RN2CQJ9T73SG9H2JZ,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:25 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:25 PDT 2018,,,3VE8AYVF8MXX5O1PZJ6QDKKOCO68F7,A1P4BH68GLDE4A,Submitted,Sat Apr 07 09:59:05 PDT 2018,Sat Apr 07 09:59:11 PDT 2018,Tue Apr 10 09:59:11 PDT 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),Thermostat,3,,
34O39PNDK57AOS6B3OLTWRSNKWNRBH,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:21 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:21 PDT 2018,,,3WSELTNVR32L7HC5R1VTQF5KTLETA4,A1P4BH68GLDE4A,Submitted,Sat Apr 07 10:00:13 PDT 2018,Sat Apr 07 10:00:17 PDT 2018,Tue Apr 10 10:00:17 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),Bills,4,,
3RZS0FBRWJ98MKI24WDZ2GYQ1Z0CPI,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:25 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:25 PDT 2018,,,3YMU66OBIN8WCZYDD76E8IDZGMWGHT,A1P4BH68GLDE4A,Submitted,Sat Apr 07 09:58:55 PDT 2018,Sat Apr 07 09:58:59 PDT 2018,Tue Apr 10 09:58:59 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),Father,7,,
3TL87MO8CLOPYBNE36ATT5A9T2QLF3,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:52 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:52 PDT 2018,,,3F1567XTNW5UAIA8IRNYPFJD3WT9QN,A1PDBRYBFMMFNY,Submitted,Sat Apr 07 09:46:59 PDT 2018,Sat Apr 07 09:48:50 PDT 2018,Tue Apr 10 09:48:50 PDT 2018,,,,111,0% (0/0),0% (0/0),0% (0/0),Turnip,3,,
